Player,Nation,Pos,Age,Squad,Comp,Born,Player Value,cost,league_new_club,new_club,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
Maximilian Philipp,GER,FW,28,Wolfsburg,Bundesliga,1994,€2.00m,loan transfer,Bundesliga,SC Freiburg,3,1,116,1.3,0,0.77,0.77,100.0,0.0,0.0,18.2,0.0,0.0,0.0,20.8,32.3,64.3,328.5,49.2,13.1,14.6,89.5,5.38,6.92,77.8,1.54,6.92,22.2,0.0,0.77,0.77,0.77,0.0,0.77,32.3,26.2,6.15,1.54,0.0,0.0,5.38,0.77,3.85,3.85,0.0,0.0,20.8,0.0,1.54,0.77,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.77,0.77,0.77,0.0,0.77,0.77,100.0,0.0,0.77,0.0,0.77,0.0,1.54,0.0,0.0,39.2,0.0,2.31,14.6,22.3,3.08,39.2,1.54,0.0,0.0,1.54,100.0,23.8,86.9,23.8,2.31,0.0,1.54,0.77,0.77,26.2,4.62,0.0,0.0,0.0,0.0,5.38,0.77,5.38,0.77,0.0,0.0,0.0,2.31,0.77,1.54,33.3
Maximilian Philipp,GER,MF,28,Werder Bremen,Bundesliga,1994,€2.00m,loan transfer,Bundesliga,SC Freiburg,1,0,20,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,66.7,215.0,0.0,0.0,5.0,0.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,15.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,35.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Phillips,ENG,DF,25,Liverpool,Premier League,1997,€4.00m,loan transfer,Premiership,Celtic FC,2,1,66,0.7,0,1.43,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,101.4,117.1,86.6,1948.6,860.0,45.7,48.6,94.1,38.6,41.4,93.1,12.9,20.0,64.3,0.0,0.0,10.0,0.0,0.0,12.9,117.1,114.3,2.86,2.86,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,101.4,0.0,0.0,1.43,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,1.43,0.0,2.86,0.0,2.86,2.86,100.0,0.0,0.0,0.0,0.0,2.86,5.71,1.43,0.0,127.1,4.29,37.1,90.0,2.86,1.43,127.1,0.0,0.0,0.0,0.0,0.0,98.6,820.0,561.4,0.0,1.43,0.0,2.86,0.0,85.7,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,1.43,0.0,0.0,0.0,20.0,5.71,0.0,100.0
Roberto Piccoli,ITA,FW,22,Hellas Verona,Serie A,2001,€3.50m,loan transfer,Serie A,US Lecce,7,2,192,2.1,0,1.9,0.95,50.0,0.0,0.0,12.7,0.0,0.0,0.0,6.19,11.9,52.0,84.8,26.2,3.81,5.71,66.7,1.43,2.86,50.0,0.48,1.9,25.0,0.0,0.48,0.48,0.0,0.0,0.0,11.9,11.0,0.48,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,6.19,0.48,0.0,0.48,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.0,0.0,0.0,0.48,0.0,0.48,0.95,0.0,0.95,0.0,0.48,0.95,0.0,26.2,1.43,3.81,7.62,14.8,5.24,26.2,1.43,0.48,33.3,0.95,66.7,17.1,93.8,33.3,0.95,1.43,0.48,3.33,1.9,19.5,3.81,0.0,0.0,0.0,0.95,1.43,1.9,1.43,0.0,0.0,0.0,0.0,1.9,1.43,6.19,18.8
Roberto Piccoli,ITA,MFFW,22,Empoli,Serie A,2001,€3.50m,loan transfer,Serie A,US Lecce,2,0,60,0.7,0,2.86,1.43,50.0,0.0,0.0,18.9,0.0,0.0,0.0,8.57,10.0,85.7,108.6,15.7,7.14,7.14,100.0,1.43,1.43,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,2.86,18.6,7.14,21.4,4.29,0.0,0.0,4.29,100.0,12.9,45.7,14.3,0.0,0.0,0.0,1.43,1.43,15.7,10.0,0.0,0.0,0.0,2.86,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0
Ronaël Pierre-Gabriel,FRA,DF,24,Espanyol,La Liga,1998,€3.50m,free transfer,Ligue 1,FC Nantes,1,1,44,0.5,0,2.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,30.0,36.0,83.3,496.0,298.0,12.0,12.0,100.0,18.0,18.0,100.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,36.0,22.0,14.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,6.0,6.0,0.0,4.0,6.0,66.7,2.0,4.0,2.0,2.0,4.0,16.0,2.0,0.0,68.0,6.0,32.0,18.0,18.0,2.0,68.0,2.0,0.0,0.0,0.0,0.0,30.0,156.0,70.0,2.0,2.0,0.0,8.0,2.0,24.0,4.0,4.0,2.0,2.0,6.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,8.0,2.0,2.0,50.0
Ronaël Pierre-Gabriel,FRA,DF,24,Strasbourg,Ligue 1,1998,€3.50m,free transfer,Ligue 1,FC Nantes,14,7,653,7.3,0,0.41,0.27,66.7,0.0,0.0,14.6,0.0,0.0,0.0,39.3,49.9,78.8,638.5,233.6,19.3,22.5,86.0,16.7,20.0,83.6,1.92,4.11,46.7,0.14,0.55,3.56,0.41,0.41,3.01,49.9,40.4,9.45,1.37,0.0,0.14,2.6,8.08,0.0,0.0,0.0,0.0,39.3,0.0,1.23,2.05,1.1,0.41,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,3.42,2.47,1.51,1.64,0.27,2.05,2.33,88.2,0.27,2.19,0.41,1.78,1.23,4.66,3.01,0.0,63.6,4.66,18.1,30.1,15.6,1.23,63.6,2.19,1.51,68.8,0.68,31.3,39.6,228.1,106.0,2.19,2.33,0.14,1.37,0.82,34.5,4.79,0.41,0.0,0.0,1.64,1.1,0.27,2.6,2.47,0.0,0.0,0.0,5.62,1.1,0.96,53.3
Andrea Pinamonti,ITA,FW,23,Sassuolo,Serie A,1999,€15.00m,€20.00m,Serie A,US Sassuolo,17,16,1305,14.5,3,2.69,0.76,28.2,0.05,0.18,16.0,0.0,0.07,0.07,12.9,20.3,63.4,155.4,23.9,9.03,12.0,75.3,2.55,4.9,52.1,0.34,0.9,38.5,0.0,0.76,0.62,0.76,0.14,1.31,20.3,18.0,2.34,0.0,0.07,0.07,0.48,0.0,0.0,0.0,0.0,0.0,12.9,0.0,1.03,2.48,1.66,0.0,0.07,0.41,0.34,0.0,0.14,0.0,0.0,0.0,0.07,0.07,0.0,0.41,0.28,0.0,0.21,0.21,0.14,0.28,50.0,0.14,0.9,0.07,0.83,0.14,0.55,0.34,0.0,30.4,0.34,0.83,14.5,15.4,5.03,30.3,1.38,0.55,40.0,0.69,50.0,14.7,57.8,17.9,0.69,0.34,0.41,2.28,2.34,22.8,7.03,0.14,0.0,0.0,0.76,1.17,0.28,0.48,0.28,0.07,0.0,0.0,1.38,1.45,3.66,28.4
Lorenzo Pirola,ITA,DF,20,Salernitana,Serie A,2002,€8.00m,€5.00m,Serie A,US Salernitana 1919,9,6,590,6.6,0,0.3,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,31.2,40.0,78.0,587.3,178.6,11.8,13.5,87.6,15.9,18.8,84.7,3.18,5.76,55.3,0.0,0.0,2.12,0.15,0.0,1.82,40.0,37.3,2.42,1.67,0.0,0.15,0.15,0.76,0.0,0.0,0.0,0.0,31.2,0.3,1.06,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,2.42,1.82,1.52,0.91,0.0,1.52,1.67,90.9,0.15,2.12,1.67,0.45,1.82,4.24,4.55,0.0,52.4,7.27,30.3,19.7,2.42,0.3,52.4,0.3,0.0,0.0,0.3,100.0,21.7,100.3,58.2,1.06,0.45,0.0,0.3,0.0,30.6,0.15,0.15,0.0,0.0,1.67,0.3,0.0,0.15,1.82,0.0,0.0,0.0,2.27,1.52,1.82,45.5
Marko Pjaca,CRO,MFFW,27,Empoli,Serie A,1995,€1.70m,?,SuperSport HNL,HNK Rijeka,10,5,407,4.5,0,2.89,0.44,15.4,0.0,0.0,18.5,0.0,0.0,0.0,32.4,40.9,79.3,510.7,122.9,16.9,20.4,82.6,10.7,13.6,78.7,3.11,4.44,70.0,0.0,1.78,2.89,1.33,0.67,2.22,40.9,36.2,4.67,0.89,0.0,0.0,3.56,0.0,2.67,1.11,0.89,0.0,32.4,0.0,0.67,4.0,2.67,0.44,0.22,0.44,0.22,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.44,0.22,0.22,0.22,0.0,0.44,0.89,50.0,0.44,0.22,0.0,0.22,0.22,0.67,0.0,0.0,52.9,0.22,4.89,26.0,22.0,2.89,52.9,5.33,1.78,33.3,2.89,54.2,28.9,188.9,97.8,3.33,1.33,1.56,2.0,3.11,40.0,4.44,0.0,0.0,0.0,0.0,1.11,0.22,3.56,0.22,0.0,0.0,0.0,4.67,0.89,1.33,40.0
Óscar Plano,ESP,FWMF,32,Valladolid,La Liga,1991,€3.00m,free transfer,LaLiga2,Elche CF,20,13,1278,14.2,1,1.27,0.49,38.9,0.06,0.14,18.3,0.0,0.0,0.0,21.5,28.8,74.8,327.3,84.4,11.3,14.4,78.4,7.32,9.08,80.6,1.41,2.25,62.5,0.07,0.56,2.75,0.7,0.21,2.96,28.8,28.2,0.49,0.14,0.21,0.07,0.99,0.14,0.0,0.0,0.0,0.0,21.5,0.14,0.7,2.39,1.9,0.0,0.0,0.14,0.28,0.07,0.35,0.21,0.0,0.0,0.07,0.07,0.0,1.97,1.27,0.49,0.63,0.85,0.49,1.13,43.8,0.63,1.13,0.07,1.06,1.27,3.24,1.27,0.0,40.1,1.55,7.11,19.2,14.3,1.62,40.1,1.27,0.56,44.4,0.63,50.0,22.5,110.9,46.5,1.48,1.27,0.14,1.69,1.2,26.1,4.37,0.14,0.0,0.0,1.06,2.11,0.28,0.99,1.27,0.07,0.0,0.0,4.72,1.27,1.9,40.0
Gonzalo Plata,ECU,FWMF,22,Valladolid,La Liga,2000,€5.00m,€12.00m,Stars League,Al-Sadd SC,16,9,919,10.2,0,1.76,0.88,50.0,0.0,0.0,18.6,0.0,0.0,0.0,24.5,31.6,77.6,306.2,56.2,16.2,18.6,86.8,6.18,7.55,81.8,0.69,1.37,50.0,0.2,1.18,0.59,0.59,0.1,1.76,31.6,29.8,1.67,0.2,0.1,0.0,1.37,1.37,0.1,0.1,0.0,0.0,24.5,0.1,1.57,3.43,2.55,0.1,0.39,0.0,0.29,0.1,0.39,0.39,0.0,0.0,0.0,0.0,0.0,2.84,1.67,1.27,1.18,0.39,0.98,1.67,58.8,0.69,1.47,0.0,1.47,0.39,3.24,0.29,0.0,47.9,0.49,7.94,17.9,22.7,4.51,47.9,6.67,2.16,32.4,3.73,55.9,29.5,232.5,103.7,4.22,2.16,1.96,2.84,1.96,32.9,8.82,0.0,0.0,0.0,0.69,1.76,0.1,1.37,1.67,0.1,0.0,0.0,5.0,0.39,2.16,15.4
Marvin Plattenhardt,GER,DF,31,Hertha BSC,Bundesliga,1992,€1.00m,-,,Without Club,16,15,1221,13.6,0,0.29,0.07,25.0,0.0,0.0,31.2,0.22,0.0,0.0,35.5,52.2,68.0,609.6,303.8,17.5,19.2,91.2,13.6,19.5,69.8,3.6,10.9,33.1,0.15,1.54,1.91,0.37,0.22,4.56,52.2,35.8,16.3,3.6,0.0,0.44,6.69,10.0,2.65,1.03,1.32,0.0,35.5,0.15,0.66,2.79,1.03,1.54,0.07,0.0,0.15,0.0,0.37,0.22,0.07,0.07,0.0,0.0,0.0,1.91,1.32,1.18,0.51,0.22,1.4,2.21,63.3,0.81,0.88,0.37,0.51,0.66,2.57,2.57,0.0,61.1,2.87,17.0,29.6,15.1,0.44,61.1,0.96,0.15,15.4,0.51,53.8,26.9,110.3,59.6,1.1,1.25,0.29,0.66,0.44,28.8,1.99,0.15,0.0,0.0,0.96,1.62,0.07,6.69,1.32,0.0,0.0,0.0,4.34,0.59,0.51,53.3
Ezequiel Ponce,ARG,FW,25,Elche,La Liga,1997,€2.50m,€3.50m,Super League 1,AEK Athens,19,5,680,7.6,3,2.11,0.92,43.8,0.19,0.43,12.8,0.0,0.0,0.0,17.1,22.8,75.1,211.8,31.6,11.6,13.7,84.6,2.89,3.82,75.9,0.92,1.58,58.3,0.0,0.66,1.71,0.39,0.0,1.45,22.8,22.0,0.53,0.0,0.13,0.26,0.13,0.0,0.0,0.0,0.0,0.0,17.1,0.26,0.66,1.71,1.32,0.0,0.0,0.26,0.13,0.0,0.39,0.13,0.0,0.0,0.13,0.13,0.0,0.79,0.53,0.0,0.53,0.26,0.0,0.39,0.0,0.39,0.53,0.13,0.39,0.13,0.92,1.45,0.0,34.1,1.97,4.08,18.2,12.4,3.68,34.1,1.45,0.53,36.4,0.66,45.5,20.8,77.4,21.4,0.79,0.26,0.39,2.63,2.63,25.4,4.61,0.26,0.0,0.0,3.03,0.79,0.53,0.13,0.53,0.13,0.0,0.0,3.42,3.03,3.29,47.9
Jackson Porozo,ECU,DF,22,Troyes,Ligue 1,2000,€3.00m,loan transfer,Super League 1,Olympiacos Piraeus,15,14,1231,13.7,2,1.24,0.51,41.2,0.12,0.29,12.0,0.0,0.0,0.0,28.8,35.3,81.6,511.8,169.9,11.5,13.6,84.5,14.9,16.6,89.5,1.68,3.8,44.2,0.0,0.07,1.31,0.07,0.0,1.39,35.3,33.6,1.68,1.39,0.0,0.07,0.22,0.29,0.0,0.0,0.0,0.0,28.8,0.0,0.44,0.58,0.51,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.8,1.17,0.29,0.07,0.73,1.61,45.5,0.88,1.09,0.8,0.29,1.68,3.21,4.01,0.0,46.4,6.57,25.7,18.3,2.85,1.31,46.4,0.58,0.44,75.0,0.15,25.0,30.4,158.6,72.4,0.36,0.22,0.07,0.44,0.22,27.5,0.22,0.22,0.0,0.0,1.61,1.09,0.07,0.22,0.8,0.0,0.0,0.0,3.87,2.85,1.31,68.4
Pedro Porro,ESP,DF,23,Tottenham,Premier League,1999,€40.00m,€40.00m,Premier League,Tottenham Hotspur,1,1,74,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,38.8,77.4,410.0,97.5,17.5,18.8,93.3,8.75,11.3,77.8,1.25,3.75,33.3,0.0,0.0,1.25,1.25,1.25,1.25,38.8,30.0,8.75,1.25,0.0,0.0,2.5,7.5,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.25,0.0,0.0,1.25,0.0,1.25,1.25,0.0,1.25,2.5,3.75,1.25,0.0,50.0,0.0,23.8,18.8,7.5,0.0,50.0,7.5,2.5,33.3,3.75,50.0,26.3,172.5,108.8,3.75,1.25,0.0,2.5,1.25,28.8,3.75,0.0,0.0,0.0,0.0,3.75,0.0,2.5,0.0,0.0,0.0,0.0,6.25,1.25,1.25,50.0
Francisco Portillo,ESP,FWMF,32,Almería,La Liga,1990,€1.50m,-,,Without Club,15,2,364,4.0,2,0.75,0.5,66.7,0.67,1.0,12.7,0.0,0.0,0.0,48.3,61.3,78.8,723.0,257.0,25.5,29.5,86.4,17.3,20.5,84.1,3.0,5.25,57.1,0.0,0.5,7.0,2.5,0.25,10.3,61.3,58.0,2.75,0.75,0.5,0.0,1.75,1.0,1.0,0.0,0.5,0.0,48.3,0.5,1.75,2.25,2.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.25,0.25,0.5,1.75,28.6,1.25,1.0,0.25,0.75,1.0,3.0,0.75,0.0,69.5,1.0,12.3,35.5,21.8,1.75,69.5,1.5,0.5,33.3,1.0,66.7,45.0,209.3,97.0,1.5,2.5,0.0,1.5,2.25,51.3,7.0,0.25,0.0,0.0,0.25,0.5,0.25,1.75,1.0,0.0,0.0,0.0,7.75,0.75,0.5,60.0
Portu,ESP,DFMF,30,Getafe,La Liga,1992,€3.50m,€3.50m,LaLiga,Getafe CF,17,6,706,7.8,0,1.15,0.38,33.3,0.0,0.0,19.3,0.0,0.0,0.0,28.3,38.2,74.2,450.5,153.6,13.1,14.7,88.7,12.1,15.9,75.8,1.79,3.72,48.3,0.26,1.41,2.05,1.67,1.03,2.31,38.2,31.8,6.15,0.38,0.0,0.13,4.23,5.64,0.13,0.13,0.0,0.0,28.3,0.26,1.92,3.08,2.05,0.13,0.26,0.26,0.38,0.0,0.26,0.13,0.0,0.13,0.0,0.0,0.0,1.67,1.03,0.64,0.77,0.26,1.28,2.05,62.5,0.77,1.28,0.0,1.28,0.38,2.05,1.03,0.13,48.8,0.9,9.74,21.9,17.4,1.92,48.8,2.44,0.64,26.3,1.03,42.1,25.6,145.8,80.5,2.05,1.28,0.26,2.05,0.51,30.1,7.05,0.51,0.13,0.13,1.41,1.92,0.64,4.23,1.03,0.0,0.0,0.0,4.36,0.51,1.79,22.2
Stefan Posch,AUT,DF,25,Bologna,Serie A,1997,€14.00m,€5.00m,Serie A,Bologna FC 1909,14,14,1228,13.6,4,0.88,0.51,58.3,0.33,0.57,13.5,0.0,0.0,0.0,42.4,58.4,72.5,739.5,343.8,19.9,23.2,85.8,17.8,21.8,81.5,3.6,9.56,37.7,0.07,0.96,3.75,1.1,0.22,5.22,58.4,48.2,10.1,0.74,0.22,0.29,1.99,9.34,0.0,0.0,0.0,0.0,42.4,0.15,1.84,1.76,1.47,0.15,0.07,0.0,0.07,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,3.01,1.84,1.62,1.03,0.37,1.54,2.28,67.7,0.74,1.69,0.51,1.18,1.69,4.71,2.94,0.0,71.0,4.63,28.2,31.6,12.1,1.25,71.0,0.81,0.15,18.2,0.59,72.7,32.5,166.3,87.4,1.4,1.47,0.15,1.47,0.44,40.1,2.21,0.07,0.0,0.0,1.32,0.74,0.07,1.99,1.84,0.0,0.0,0.0,4.85,0.96,0.88,52.0
Stefan Posch,AUT,DF,25,Hoffenheim,Bundesliga,1997,€14.00m,€5.00m,Serie A,Bologna FC 1909,1,1,18,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,66.7,815.0,135.0,5.0,15.0,33.3,30.0,30.0,100.0,5.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10.0,35.0,25.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,30.0,115.0,55.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,10.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Price,NIR,MF,19,Everton,Premier League,2003,€400k,free transfer,Jupiler Pro League,Standard Liège,1,0,33,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,85.7,507.5,110.0,15.0,17.5,85.7,12.5,15.0,83.3,2.5,2.5,100.0,0.0,2.5,2.5,0.0,0.0,2.5,35.0,35.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,5.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,42.5,2.5,12.5,25.0,5.0,0.0,42.5,2.5,2.5,100.0,0.0,0.0,25.0,100.0,30.0,2.5,0.0,0.0,2.5,0.0,32.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tymoteusz Puchacz,POL,DF,24,Union Berlin,Bundesliga,1999,€1.20m,loan transfer,2. Bundesliga,1.FC Kaiserslautern,1,1,58,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,60.0,61.1,611.7,118.3,20.0,25.0,80.0,13.3,20.0,66.7,3.33,11.7,28.6,0.0,1.67,0.0,0.0,0.0,3.33,60.0,45.0,13.3,1.67,0.0,0.0,8.33,6.67,5.0,1.67,0.0,0.0,36.7,1.67,1.67,3.33,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.0,73.3,1.67,8.33,31.7,33.3,0.0,73.3,3.33,0.0,0.0,1.67,50.0,35.0,136.7,51.7,0.0,0.0,0.0,6.67,0.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,1.67,0.0,1.67,0.0
Christian Pulisic,USA,FWDF,24,Chelsea,Premier League,1998,€25.00m,€20.00m,Serie A,AC Milan,16,6,609,6.8,1,2.21,0.59,26.7,0.07,0.25,16.8,0.0,0.0,0.0,27.2,33.7,80.8,362.8,60.6,18.1,20.7,87.2,6.76,8.38,80.7,1.18,1.91,61.5,0.15,1.62,1.76,0.15,0.0,2.35,33.7,33.1,0.29,0.0,0.0,0.0,1.03,0.29,0.0,0.0,0.0,0.0,27.2,0.29,0.88,2.94,2.65,0.0,0.0,0.29,0.0,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,1.62,0.88,0.44,0.88,0.29,0.44,0.74,60.0,0.29,0.59,0.0,0.59,0.29,1.91,0.59,0.0,48.2,0.44,6.32,19.4,23.7,4.71,48.2,5.0,1.47,29.4,2.21,44.1,32.9,246.2,123.8,4.12,2.94,1.62,3.38,0.88,36.9,8.24,0.15,0.0,0.0,1.32,2.06,0.0,1.03,0.88,0.0,0.0,0.0,3.38,0.59,2.35,20.0
Ignacio Pussetto,ARG,MFDF,27,Sampdoria,Serie A,1995,€2.50m,free transfer,Copa de la Liga,CA Huracán,5,1,152,1.7,0,1.18,1.18,100.0,0.0,0.0,14.2,0.0,0.0,0.0,20.0,32.9,60.7,237.6,53.5,14.7,18.8,78.1,4.12,7.06,58.3,0.0,2.35,0.0,0.0,1.18,1.18,0.0,0.0,0.59,32.9,32.4,0.59,0.59,0.0,0.59,2.94,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.35,1.18,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,1.76,1.18,1.76,0.59,1.76,2.35,75.0,0.59,2.35,0.0,2.35,0.0,3.53,1.76,0.0,47.6,1.18,6.47,13.5,27.6,2.94,47.6,1.76,0.59,33.3,1.18,66.7,20.0,88.2,20.0,1.18,0.59,0.0,4.12,0.59,30.0,10.0,0.59,0.0,0.0,4.12,0.59,0.0,2.94,1.76,0.0,0.0,0.0,2.35,2.35,2.94,44.4
Niklas Pyyhtiä,FIN,MF,19,Bologna,Serie A,2003,€600k,loan transfer,Serie B,Ternana Calcio,3,0,37,0.4,0,5.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,35.0,50.0,70.0,550.0,15.0,20.0,27.5,72.7,12.5,15.0,83.3,2.5,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,60.0,0.0,17.5,27.5,15.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,40.0,152.5,62.5,2.5,0.0,0.0,0.0,2.5,50.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,7.5,0.0
